"keyword","metadata_keyword_type","metadata_tool","metadata_description","metadata_tool_techniques","metadata_tool_tactics","metadata_malwares_name","metadata_groups_name","metadata_category","metadata_link","metadata_enable_endpoint_detection","metadata_enable_proxy_detection","metadata_comment","metadata_severity_score","metadata_popularity_score","metadata_github_stars","metadata_github_forks","metadata_github_updated_at","metadata_github_created_at"
"*import ImpactDecoder*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","0","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*import ImpactPacket*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","0","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*install_winrar_wine32.exe*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*install_winrar_wine64.*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*InvokeMeter.bat*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*Invoke-Phant0m*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*InvokePS1.bat*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*Invoke-Shellcode*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*keylooger.ps1*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*kimi_MDPC/kimi.py*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*linux_hostrecon*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*linux_hostrecon.*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*make_avet -l *.exe *","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","0","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*make_avetsvc *","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","0","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*Meterpreter.ps1*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*meterpreter_loader*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*METERPRETER_STAGER*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*mimiRatz*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*mozlz4-win32.exe*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*msf-auxiliarys*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*obfuscate/shellter*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*perl-reverse-shell.*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*PEScrambler.exe*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*POST_EXPLOIT_DIR*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*powerglot.py*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*pyherion.py*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*rapid7.github.io/metasploit-framework/api/*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*reshacker_setup.exe*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*SHELLCODE GENERATOR*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","0","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*shellter.exe*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*shepardsbind_recv.py*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*shepbind_serv.exe*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*sherlock.ps1*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*SluiEOP.ps1*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*turn_keylogger*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*vbs-obfuscator.py*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
"*wifi_dump_linux*","offensive_tool_keyword","venom","venom - C2 shellcode generator/compiler/handler","T1027 - T1055 - T1071 - T1505 - T1566 - T1570","TA0001 - TA0002 - TA0003 - TA0008 - TA0010","N/A","N/A","POST Exploitation tools","https://github.com/r00t-3xp10it/venom","1","1","N/A","N/A","10","1651","598","2023-10-03T22:06:35Z","2016-11-16T10:40:04Z"
